Time,Metric,Value,Seed,Component
613750.000000,ResponseTime,4.305537,123456789,P
613750.000000,ResponseTime,15.259235,123456789,System
613750.000000,Population,8.857404,123456789,A
613750.000000,Population,4.273477,123456789,B
613750.000000,Population,5.161299,123456789,P
613750.000000,Population,18.292192,123456789,System
613750.000000,Throughput,3.596293,123456789,A
613750.000000,Throughput,1.198758,123456789,B
613750.000000,Throughput,1.198758,123456789,P
613750.000000,Throughput,1.198757,123456789,System
613750.000000,Utilization,0.898359,123456789,A
613750.000000,Utilization,0.879072,123456789,B
613750.000000,Utilization,0.837893,123456789,P
613750.000000,Utilization,0.997979,123456789,System
613750.000000,WaitTime,2.213121,123456789,A
613750.000000,WaitTime,2.765609,123456789,B
613750.000000,WaitTime,3.606570,123456789,P
614000.000000,ResponseTime,2.462421,123456789,A
614000.000000,ResponseTime,3.564454,123456789,B
614000.000000,ResponseTime,4.305053,123456789,P
614000.000000,ResponseTime,15.256822,123456789,System
614000.000000,Population,8.855190,123456789,A
614000.000000,Population,4.272773,123456789,B
614000.000000,Population,5.160472,123456789,P
614000.000000,Population,18.288426,123456789,System
614000.000000,Throughput,3.596124,123456789,A
614000.000000,Throughput,1.198708,123456789,B
614000.000000,Throughput,1.198697,123456789,P
614000.000000,Throughput,1.198697,123456789,System
614000.000000,Utilization,0.898307,123456789,A
614000.000000,Utilization,0.879015,123456789,B
614000.000000,Utilization,0.837854,123456789,P
614000.000000,Utilization,0.997972,123456789,System
614000.000000,WaitTime,2.212622,123456789,A
614000.000000,WaitTime,2.765197,123456789,B
614000.000000,WaitTime,3.606088,123456789,P
614250.000000,ResponseTime,2.461914,123456789,A
614250.000000,ResponseTime,3.564490,123456789,B
614250.000000,ResponseTime,4.304269,123456789,P
614250.000000,ResponseTime,15.254400,123456789,System
614250.000000,Population,8.853322,123456789,A
614250.000000,Population,4.272815,123456789,B
614250.000000,Population,5.159565,123456789,P
614250.000000,Population,18.285706,123456789,System
614250.000000,Throughput,3.596109,123456789,A
614250.000000,Throughput,1.198711,123456789,B
614250.000000,Throughput,1.198688,123456789,P
614250.000000,Throughput,1.198688,123456789,System
614250.000000,Utilization,0.898286,123456789,A
614250.000000,Utilization,0.879013,123456789,B
614250.000000,Utilization,0.837834,123456789,P
614250.000000,Utilization,0.997973,123456789,System
614250.000000,WaitTime,2.212119,123456789,A
614250.000000,WaitTime,2.765235,123456789,B
614250.000000,WaitTime,3.605318,123456789,P
614500.000000,ResponseTime,2.462312,123456789,A
614500.000000,ResponseTime,3.564665,123456789,B
614500.000000,ResponseTime,4.303702,123456789,P
614500.000000,ResponseTime,15.255033,123456789,System
614500.000000,Population,8.855136,123456789,A
614500.000000,Population,4.273086,123456789,B
614500.000000,Population,5.158874,123456789,P
614500.000000,Population,18.287075,123456789,System
614500.000000,Throughput,3.596140,123456789,A
614500.000000,Throughput,1.198727,123456789,B
614500.000000,Throughput,1.198697,123456789,P
614500.000000,Throughput,1.198693,123456789,System
614500.000000,Utilization,0.898290,123456789,A
614500.000000,Utilization,0.879023,123456789,B
614500.000000,Utilization,0.837830,123456789,P
614500.000000,Utilization,0.997973,123456789,System
614500.000000,WaitTime,2.212520,123456789,A
614500.000000,WaitTime,2.765410,123456789,B
614500.000000,WaitTime,3.604757,123456789,P
614750.000000,ResponseTime,2.461971,123456789,A
614750.000000,ResponseTime,3.564829,123456789,B
614750.000000,ResponseTime,4.303388,123456789,P
614750.000000,ResponseTime,15.254175,123456789,System
614750.000000,Population,8.853732,123456789,A
614750.000000,Population,4.273300,123456789,B
614750.000000,Population,5.158592,123456789,P
614750.000000,Population,18.285628,123456789,System
614750.000000,Throughput,3.596194,123456789,A
614750.000000,Throughput,1.198733,123456789,B
614750.000000,Throughput,1.198725,123456789,P
614750.000000,Throughput,1.198721,123456789,System
614750.000000,Utilization,0.898289,123456789,A
614750.000000,Utilization,0.879043,123456789,B
614750.000000,Utilization,0.837846,123456789,P
614750.000000,Utilization,0.997974,123456789,System
614750.000000,WaitTime,2.212181,123456789,A
614750.000000,WaitTime,2.765555,123456789,B
614750.000000,WaitTime,3.604442,123456789,P
615000.000000,ResponseTime,2.461455,123456789,A
615000.000000,ResponseTime,3.564608,123456789,B
615000.000000,ResponseTime,4.302770,123456789,P
615000.000000,ResponseTime,15.251774,123456789,System
615000.000000,Population,8.851455,123456789,A
615000.000000,Population,4.272815,123456789,B
615000.000000,Population,5.157617,123456789,P
615000.000000,Population,18.281881,123456789,System
615000.000000,Throughput,3.596026,123456789,A
615000.000000,Throughput,1.198675,123456789,B
615000.000000,Throughput,1.198673,123456789,P
615000.000000,Throughput,1.198672,123456789,System
615000.000000,Utilization,0.898239,123456789,A
615000.000000,Utilization,0.879024,123456789,B
615000.000000,Utilization,0.837814,123456789,P
615000.000000,Utilization,0.997972,123456789,System
615000.000000,WaitTime,2.211667,123456789,A
615000.000000,WaitTime,2.765333,123456789,B
615000.000000,WaitTime,3.603820,123456789,P
615250.000000,ResponseTime,2.460994,123456789,A
615250.000000,ResponseTime,3.564614,123456789,B
615250.000000,ResponseTime,4.302182,123456789,P
615250.000000,ResponseTime,15.249811,123456789,System
615250.000000,Population,8.849346,123456789,A
615250.000000,Population,4.272600,123456789,B
615250.000000,Population,5.156626,123456789,P
615250.000000,Population,18.278562,123456789,System
615250.000000,Throughput,3.595829,123456789,A
615250.000000,Throughput,1.198614,123456789,B
615250.000000,Throughput,1.198607,123456789,P
615250.000000,Throughput,1.198604,123456789,System
615250.000000,Utilization,0.898204,123456789,A
615250.000000,Utilization,0.879008,123456789,B
615250.000000,Utilization,0.837785,123456789,P
615250.000000,Utilization,0.997974,123456789,System
615250.000000,WaitTime,2.211204,123456789,A
615250.000000,WaitTime,2.765320,123456789,B
615250.000000,WaitTime,3.603217,123456789,P
615500.000000,ResponseTime,2.460708,123456789,A
615500.000000,ResponseTime,3.564440,123456789,B
615500.000000,ResponseTime,4.302166,123456789,P
615500.000000,ResponseTime,15.248762,123456789,System
615500.000000,Population,8.848378,123456789,A
615500.000000,Population,4.272478,123456789,B
615500.000000,Population,5.156644,123456789,P
615500.000000,Population,18.277500,123456789,System
615500.000000,Throughput,3.595859,123456789,A
615500.000000,Throughput,1.198624,123456789,B
615500.000000,Throughput,1.198616,123456789,P
615500.000000,Throughput,1.198613,123456789,System
615500.000000,Utilization,0.898217,123456789,A
615500.000000,Utilization,0.879005,123456789,B
615500.000000,Utilization,0.837805,123456789,P
615500.000000,Utilization,0.997976,123456789,System
615500.000000,WaitTime,2.210915,123456789,A
615500.000000,WaitTime,2.765160,123456789,B
615500.000000,WaitTime,3.603189,123456789,P
615750.000000,ResponseTime,2.460653,123456789,A
615750.000000,ResponseTime,3.564601,123456789,B
615750.000000,ResponseTime,4.302073,123456789,P
615750.000000,ResponseTime,15.248651,123456789,System
615750.000000,Population,8.848082,123456789,A
615750.000000,Population,4.272630,123456789,B
615750.000000,Population,5.156598,123456789,P
615750.000000,Population,18.277297,123456789,System
615750.000000,Throughput,3.595825,123456789,A
615750.000000,Throughput,1.198613,123456789,B
615750.000000,Throughput,1.198597,123456789,P
615750.000000,Throughput,1.198595,123456789,System
615750.000000,Utilization,0.898223,123456789,A
615750.000000,Utilization,0.879010,123456789,B
615750.000000,Utilization,0.837821,123456789,P
615750.000000,Utilization,0.997976,123456789,System
615750.000000,WaitTime,2.210856,123456789,A
615750.000000,WaitTime,2.765302,123456789,B
615750.000000,WaitTime,3.603082,123456789,P
616000.000000,ResponseTime,2.460149,123456789,A
616000.000000,ResponseTime,3.564635,123456789,B
616000.000000,ResponseTime,4.301859,123456789,P
616000.000000,ResponseTime,15.246950,123456789,System
616000.000000,Population,8.846267,123456789,A
616000.000000,Population,4.272663,123456789,B
616000.000000,Population,5.156204,123456789,P
616000.000000,Population,18.275139,123456789,System
616000.000000,Throughput,3.595815,123456789,A
616000.000000,Throughput,1.198612,123456789,B
616000.000000,Throughput,1.198599,123456789,P
616000.000000,Throughput,1.198596,123456789,System
616000.000000,Utilization,0.898205,123456789,A
616000.000000,Utilization,0.879026,123456789,B
616000.000000,Utilization,0.837826,123456789,P
616000.000000,Utilization,0.997977,123456789,System
616000.000000,WaitTime,2.210356,123456789,A
616000.000000,WaitTime,2.765335,123456789,B
616000.000000,WaitTime,3.602855,123456789,P
616250.000000,ResponseTime,2.459872,123456789,A
616250.000000,ResponseTime,3.564618,123456789,B
616250.000000,ResponseTime,4.301081,123456789,P
616250.000000,ResponseTime,15.245292,123456789,System
616250.000000,Population,8.845232,123456789,A
616250.000000,Population,4.272553,123456789,B
616250.000000,Population,5.155226,123456789,P
616250.000000,Population,18.273013,123456789,System
616250.000000,Throughput,3.595778,123456789,A
616250.000000,Throughput,1.198600,123456789,B
616250.000000,Throughput,1.198588,123456789,P
616250.000000,Throughput,1.198588,123456789,System
616250.000000,Utilization,0.898187,123456789,A
616250.000000,Utilization,0.879026,123456789,B
616250.000000,Utilization,0.837784,123456789,P
616250.000000,Utilization,0.997977,123456789,System
616250.000000,WaitTime,2.210083,123456789,A
616250.000000,WaitTime,2.765306,123456789,B
616250.000000,WaitTime,3.602105,123456789,P
616500.000000,ResponseTime,2.459558,123456789,A
616500.000000,ResponseTime,3.564761,123456789,B
616500.000000,ResponseTime,4.301222,123456789,P
616500.000000,ResponseTime,15.244531,123456789,System
616500.000000,Population,8.843945,123456789,A
616500.000000,Population,4.272648,123456789,B
616500.000000,Population,5.155306,123456789,P
616500.000000,Population,18.271901,123456789,System
616500.000000,Throughput,3.595705,123456789,A
616500.000000,Throughput,1.198579,123456789,B
616500.000000,Throughput,1.198568,123456789,P
616500.000000,Throughput,1.198553,123456789,System
616500.000000,Utilization,0.898176,123456789,A
616500.000000,Utilization,0.879031,123456789,B
616500.000000,Utilization,0.837797,123456789,P
616500.000000,Utilization,0.997979,123456789,System
616500.000000,WaitTime,2.209766,123456789,A
616500.000000,WaitTime,2.765437,123456789,B
616500.000000,WaitTime,3.602224,123456789,P
616750.000000,ResponseTime,2.459334,123456789,A
616750.000000,ResponseTime,3.564554,123456789,B
616750.000000,ResponseTime,4.301221,123456789,P
616750.000000,ResponseTime,15.243799,123456789,System
616750.000000,Population,8.842977,123456789,A
616750.000000,Population,4.272360,123456789,B
616750.000000,Population,5.155259,123456789,P
616750.000000,Population,18.270597,123456789,System
616750.000000,Throughput,3.595679,123456789,A
616750.000000,Throughput,1.198559,123456789,B
616750.000000,Throughput,1.198557,123456789,P
616750.000000,Throughput,1.198555,123456789,System
616750.000000,Utilization,0.898165,123456789,A
616750.000000,Utilization,0.879028,123456789,B
616750.000000,Utilization,0.837803,123456789,P
616750.000000,Utilization,0.997979,123456789,System
616750.000000,WaitTime,2.209543,123456789,A
616750.000000,WaitTime,2.765238,123456789,B
616750.000000,WaitTime,3.602212,123456789,P
617000.000000,ResponseTime,2.459117,123456789,A
617000.000000,ResponseTime,3.564492,123456789,B
617000.000000,ResponseTime,4.301042,123456789,P
617000.000000,ResponseTime,15.242913,123456789,System
617000.000000,Population,8.842183,123456789,A
617000.000000,Population,4.272262,123456789,B
617000.000000,Population,5.155005,123456789,P
617000.000000,Population,18.269448,123456789,System
617000.000000,Throughput,3.595661,123456789,A
617000.000000,Throughput,1.198561,123456789,B
617000.000000,Throughput,1.198548,123456789,P
617000.000000,Throughput,1.198548,123456789,System
617000.000000,Utilization,0.898166,123456789,A
617000.000000,Utilization,0.879035,123456789,B
617000.000000,Utilization,0.837779,123456789,P
617000.000000,Utilization,0.997979,123456789,System
617000.000000,WaitTime,2.209325,123456789,A
617000.000000,WaitTime,2.765179,123456789,B
617000.000000,WaitTime,3.602048,123456789,P
617250.000000,ResponseTime,2.458925,123456789,A
617250.000000,ResponseTime,3.564028,123456789,B
617250.000000,ResponseTime,4.301388,123456789,P
617250.000000,ResponseTime,15.242146,123456789,System
617250.000000,Population,8.841923,123456789,A
617250.000000,Population,4.271807,123456789,B
617250.000000,Population,5.155491,123456789,P
617250.000000,Population,18.269187,123456789,System
617250.000000,Throughput,3.595713,123456789,A
617250.000000,Throughput,1.198587,123456789,B
617250.000000,Throughput,1.198565,123456789,P
617250.000000,Throughput,1.198557,123456789,System
617250.000000,Utilization,0.898179,123456789,A
617250.000000,Utilization,0.879012,123456789,B
617250.000000,Utilization,0.837802,123456789,P
617250.000000,Utilization,0.997980,123456789,System
617250.000000,WaitTime,2.209136,123456789,A
617250.000000,WaitTime,2.764778,123456789,B
617250.000000,WaitTime,3.602383,123456789,P
617500.000000,ResponseTime,2.459244,123456789,A
617500.000000,ResponseTime,3.563889,123456789,B
617500.000000,ResponseTime,4.300417,123456789,P
617500.000000,ResponseTime,15.242056,123456789,System
617500.000000,Population,8.842768,123456789,A
617500.000000,Population,4.271589,123456789,B
617500.000000,Population,5.154372,123456789,P
617500.000000,Population,18.268728,123456789,System
617500.000000,Throughput,3.595726,123456789,A
617500.000000,Throughput,1.198575,123456789,B
617500.000000,Throughput,1.198575,123456789,P
617500.000000,Throughput,1.198573,123456789,System
617500.000000,Utilization,0.898171,123456789,A
617500.000000,Utilization,0.879000,123456789,B
617500.000000,Utilization,0.837761,123456789,P
617500.000000,Utilization,0.997981,123456789,System
617500.000000,WaitTime,2.209454,123456789,A
617500.000000,WaitTime,2.764637,123456789,B
617500.000000,WaitTime,3.601453,123456789,P
617750.000000,ResponseTime,2.459127,123456789,A
617750.000000,ResponseTime,3.563917,123456789,B
617750.000000,ResponseTime,4.300932,123456789,P
617750.000000,ResponseTime,15.242268,123456789,System
617750.000000,Population,8.842442,123456789,A
617750.000000,Population,4.271717,123456789,B
617750.000000,Population,5.155135,123456789,P
617750.000000,Population,18.269299,123456789,System
617750.000000,Throughput,3.595764,123456789,A
617750.000000,Throughput,1.198593,123456789,B
617750.000000,Throughput,1.198567,123456789,P
617750.000000,Throughput,1.198567,123456789,System
617750.000000,Utilization,0.898177,123456789,A
617750.000000,Utilization,0.879024,123456789,B
617750.000000,Utilization,0.837788,123456789,P
617750.000000,Utilization,0.997983,123456789,System
617750.000000,WaitTime,2.209338,123456789,A
617750.000000,WaitTime,2.764664,123456789,B
617750.000000,WaitTime,3.601952,123456789,P
618000.000000,ResponseTime,2.458744,123456789,A
618000.000000,ResponseTime,3.563924,123456789,B
618000.000000,ResponseTime,4.301041,123456789,P
618000.000000,ResponseTime,15.241229,123456789,System
618000.000000,Population,8.841082,123456789,A
618000.000000,Population,4.271699,123456789,B
618000.000000,Population,5.155169,123456789,P
618000.000000,Population,18.267950,123456789,System
618000.000000,Throughput,3.595772,123456789,A
618000.000000,Throughput,1.198591,123456789,B
618000.000000,Throughput,1.198586,123456789,P
618000.000000,Throughput,1.198586,123456789,System
618000.000000,Utilization,0.898159,123456789,A
618000.000000,Utilization,0.879027,123456789,B
618000.000000,Utilization,0.837797,123456789,P
618000.000000,Utilization,0.997983,123456789,System
618000.000000,WaitTime,2.208960,123456789,A
618000.000000,WaitTime,2.764661,123456789,B
618000.000000,WaitTime,3.602054,123456789,P
618250.000000,ResponseTime,2.458515,123456789,A
618250.000000,ResponseTime,3.564355,123456789,B
618250.000000,ResponseTime,4.300724,123456789,P
618250.000000,ResponseTime,15.240601,123456789,System
618250.000000,Population,8.840413,123456789,A
618250.000000,Population,4.272311,123456789,B
618250.000000,Population,5.154867,123456789,P
618250.000000,Population,18.267579,123456789,System
618250.000000,Throughput,3.595830,123456789,A
618250.000000,Throughput,1.198614,123456789,B
618250.000000,Throughput,1.198603,123456789,P
618250.000000,Throughput,1.198601,123456789,System
618250.000000,Utilization,0.898158,123456789,A
618250.000000,Utilization,0.879063,123456789,B
618250.000000,Utilization,0.837806,123456789,P
618250.000000,Utilization,0.997983,123456789,System
618250.000000,WaitTime,2.208736,123456789,A
618250.000000,WaitTime,2.765069,123456789,B
618250.000000,WaitTime,3.601741,123456789,P
618500.000000,ResponseTime,2.458727,123456789,A
618500.000000,ResponseTime,3.564346,123456789,B
618500.000000,ResponseTime,4.300714,123456789,P
618500.000000,ResponseTime,15.241205,123456789,System
618500.000000,Population,8.841038,123456789,A
618500.000000,Population,4.272226,123456789,B
618500.000000,Population,5.154793,123456789,P
618500.000000,Population,18.268045,123456789,System
618500.000000,Throughput,3.595777,123456789,A
618500.000000,Throughput,1.198595,123456789,B
618500.000000,Throughput,1.198584,123456789,P
618500.000000,Throughput,1.198580,123456789,System
618500.000000,Utilization,0.898185,123456789,A
618500.000000,Utilization,0.879068,123456789,B
618500.000000,Utilization,0.837840,123456789,P
618500.000000,Utilization,0.997984,123456789,System
618500.000000,WaitTime,2.208937,123456789,A
618500.000000,WaitTime,2.765053,123456789,B
618500.000000,WaitTime,3.601693,123456789,P
618750.000000,ResponseTime,2.458237,123456789,A
618750.000000,ResponseTime,3.564403,123456789,B
618750.000000,ResponseTime,4.300655,123456789,P
618750.000000,ResponseTime,15.239787,123456789,System
618750.000000,Population,8.838996,123456789,A
618750.000000,Population,4.272135,123456789,B
618750.000000,Population,5.154559,123456789,P
618750.000000,Population,18.265689,123456789,System
618750.000000,Throughput,3.595665,123456789,A
618750.000000,Throughput,1.198555,123456789,B
618750.000000,Throughput,1.198552,123456789,P
618750.000000,Throughput,1.198552,123456789,System
618750.000000,Utilization,0.898156,123456789,A
618750.000000,Utilization,0.879056,123456789,B
618750.000000,Utilization,0.837847,123456789,P
618750.000000,Utilization,0.997984,123456789,System
618750.000000,WaitTime,2.208446,123456789,A
618750.000000,WaitTime,2.765097,123456789,B
618750.000000,WaitTime,3.601606,123456789,P
619000.000000,ResponseTime,2.457846,123456789,A
619000.000000,ResponseTime,3.564112,123456789,B
619000.000000,ResponseTime,4.301313,123456789,P
619000.000000,ResponseTime,15.238998,123456789,System
619000.000000,Population,8.837491,123456789,A
619000.000000,Population,4.271888,123456789,B
619000.000000,Population,5.155273,123456789,P
619000.000000,Population,18.264651,123456789,System
619000.000000,Throughput,3.595624,123456789,A
619000.000000,Throughput,1.198535,123456789,B
619000.000000,Throughput,1.198535,123456789,P
619000.000000,Throughput,1.198535,123456789,System
619000.000000,Utilization,0.898145,123456789,A
619000.000000,Utilization,0.879049,123456789,B
619000.000000,Utilization,0.837878,123456789,P
619000.000000,Utilization,0.997986,123456789,System
619000.000000,WaitTime,2.208057,123456789,A
619000.000000,WaitTime,2.764822,123456789,B
619000.000000,WaitTime,3.602228,123456789,P
619250.000000,ResponseTime,2.457751,123456789,A
619250.000000,ResponseTime,3.564433,123456789,B
619250.000000,ResponseTime,4.300658,123456789,P
619250.000000,ResponseTime,15.238356,123456789,System
619250.000000,Population,8.837194,123456789,A
619250.000000,Population,4.272179,123456789,B
619250.000000,Population,5.154519,123456789,P
619250.000000,Population,18.263893,123456789,System
619250.000000,Throughput,3.595642,123456789,A
619250.000000,Throughput,1.198551,123456789,B
619250.000000,Throughput,1.198540,123456789,P
619250.000000,Throughput,1.198540,123456789,System
619250.000000,Utilization,0.898166,123456789,A
619250.000000,Utilization,0.879062,123456789,B
619250.000000,Utilization,0.837871,123456789,P
619250.000000,Utilization,0.997987,123456789,System
619250.000000,WaitTime,2.207957,123456789,A
619250.000000,WaitTime,2.765104,123456789,B
619250.000000,WaitTime,3.601584,123456789,P
619500.000000,ResponseTime,2.457309,123456789,A
619500.000000,ResponseTime,3.564145,123456789,B
619500.000000,ResponseTime,4.300081,123456789,P
619500.000000,ResponseTime,15.236177,123456789,System
619500.000000,Population,8.835413,123456789,A
619500.000000,Population,4.271716,123456789,B
619500.000000,Population,5.153725,123456789,P
619500.000000,Population,18.260855,123456789,System
619500.000000,Throughput,3.595563,123456789,A
619500.000000,Throughput,1.198520,123456789,B
619500.000000,Throughput,1.198518,123456789,P
619500.000000,Throughput,1.198517,123456789,System
619500.000000,Utilization,0.898138,123456789,A
619500.000000,Utilization,0.879052,123456789,B
619500.000000,Utilization,0.837841,123456789,P
619500.000000,Utilization,0.997978,123456789,System
619500.000000,WaitTime,2.207517,123456789,A
619500.000000,WaitTime,2.764809,123456789,B
619500.000000,WaitTime,3.601016,123456789,P
619750.000000,ResponseTime,2.457457,123456789,A
619750.000000,ResponseTime,3.564216,123456789,B
619750.000000,ResponseTime,4.299332,123456789,P
619750.000000,ResponseTime,15.235895,123456789,System
619750.000000,Population,8.836164,123456789,A
619750.000000,Population,4.271880,123456789,B
619750.000000,Population,5.152904,123456789,P
619750.000000,Population,18.260947,123456789,System
619750.000000,Throughput,3.595621,123456789,A
619750.000000,Throughput,1.198545,123456789,B
619750.000000,Throughput,1.198532,123456789,P
619750.000000,Throughput,1.198530,123456789,System
619750.000000,Utilization,0.898161,123456789,A
619750.000000,Utilization,0.879054,123456789,B
619750.000000,Utilization,0.837843,123456789,P
619750.000000,Utilization,0.997979,123456789,System
619750.000000,WaitTime,2.207664,123456789,A
619750.000000,WaitTime,2.764876,123456789,B
619750.000000,WaitTime,3.600279,123456789,P
620000.000000,ResponseTime,2.457347,123456789,A
620000.000000,ResponseTime,3.564534,123456789,B
620000.000000,ResponseTime,4.299280,123456789,P
620000.000000,ResponseTime,15.235803,123456789,System
620000.000000,Population,8.835992,123456789,A
620000.000000,Population,4.272435,123456789,B
620000.000000,Population,5.152953,123456789,P
620000.000000,Population,18.261385,123456789,System
620000.000000,Throughput,3.595716,123456789,A
620000.000000,Throughput,1.198581,123456789,B
620000.000000,Throughput,1.198556,123456789,P
620000.000000,Throughput,1.198556,123456789,System
620000.000000,Utilization,0.898178,123456789,A
620000.000000,Utilization,0.879080,123456789,B
620000.000000,Utilization,0.837859,123456789,P
620000.000000,Utilization,0.997980,123456789,System
620000.000000,WaitTime,2.207556,123456789,A
620000.000000,WaitTime,2.765161,123456789,B
620000.000000,WaitTime,3.600228,123456789,P
620250.000000,ResponseTime,2.458367,123456789,A
620250.000000,ResponseTime,3.564553,123456789,B
620250.000000,ResponseTime,4.301545,123456789,P
620250.000000,ResponseTime,15.241174,123456789,System
620250.000000,Population,8.840105,123456789,A
620250.000000,Population,4.272630,123456789,B
620250.000000,Population,5.155779,123456789,P
620250.000000,Population,18.268515,123456789,System
620250.000000,Throughput,3.595802,123456789,A
620250.000000,Throughput,1.198617,123456789,B
620250.000000,Throughput,1.198588,123456789,P
620250.000000,Throughput,1.198583,123456789,System
620250.000000,Utilization,0.898218,123456789,A
620250.000000,Utilization,0.879089,123456789,B
620250.000000,Utilization,0.837885,123456789,P
620250.000000,Utilization,0.997981,123456789,System
620250.000000,WaitTime,2.208573,123456789,A
620250.000000,WaitTime,2.765185,123456789,B
620250.000000,WaitTime,3.602484,123456789,P
620500.000000,ResponseTime,2.459966,123456789,A
620500.000000,ResponseTime,3.564710,123456789,B
620500.000000,ResponseTime,4.302653,123456789,P
620500.000000,ResponseTime,15.247283,123456789,System
620500.000000,Population,8.845919,123456789,A
620500.000000,Population,4.272843,123456789,B
620500.000000,Population,5.157380,123456789,P
620500.000000,Population,18.276143,123456789,System
620500.000000,Throughput,3.595952,123456789,A
620500.000000,Throughput,1.198651,123456789,B
620500.000000,Throughput,1.198648,123456789,P
620500.000000,Throughput,1.198648,123456789,System
620500.000000,Utilization,0.898250,123456789,A
620500.000000,Utilization,0.879108,123456789,B
620500.000000,Utilization,0.837920,123456789,P
620500.000000,Utilization,0.997981,123456789,System
620500.000000,WaitTime,2.210170,123456789,A
620500.000000,WaitTime,2.765336,123456789,B
620500.000000,WaitTime,3.603603,123456789,P
620750.000000,ResponseTime,2.459658,123456789,A
620750.000000,ResponseTime,3.564530,123456789,B
620750.000000,ResponseTime,4.301934,123456789,P
620750.000000,ResponseTime,15.245399,123456789,System
620750.000000,Population,8.844683,123456789,A
620750.000000,Population,4.272532,123456789,B
620750.000000,Population,5.156285,123456789,P
620750.000000,Population,18.273504,123456789,System
620750.000000,Throughput,3.595810,123456789,A
620750.000000,Throughput,1.198610,123456789,B
620750.000000,Throughput,1.198597,123456789,P
620750.000000,Throughput,1.198590,123456789,System
620750.000000,Utilization,0.898234,123456789,A
620750.000000,Utilization,0.879084,123456789,B
620750.000000,Utilization,0.837874,123456789,P
620750.000000,Utilization,0.997978,123456789,System
620750.000000,WaitTime,2.209860,123456789,A
620750.000000,WaitTime,2.765163,123456789,B
620750.000000,WaitTime,3.602888,123456789,P
621000.000000,ResponseTime,2.459401,123456789,A
621000.000000,ResponseTime,3.564294,123456789,B
621000.000000,ResponseTime,4.300961,123456789,P
621000.000000,ResponseTime,15.243420,123456789,System
621000.000000,Population,8.843593,123456789,A
621000.000000,Population,4.272267,123456789,B
621000.000000,Population,5.155271,123456789,P
621000.000000,Population,18.271115,123456789,System
621000.000000,Throughput,3.595823,123456789,A
621000.000000,Throughput,1.198617,123456789,B
621000.000000,Throughput,1.198585,123456789,P
621000.000000,Throughput,1.198581,123456789,System
621000.000000,Utilization,0.898233,123456789,A
621000.000000,Utilization,0.879081,123456789,B
621000.000000,Utilization,0.837838,123456789,P
621000.000000,Utilization,0.997978,123456789,System
621000.000000,WaitTime,2.209601,123456789,A
621000.000000,WaitTime,2.764933,123456789,B
621000.000000,WaitTime,3.601954,123456789,P
621250.000000,ResponseTime,2.458906,123456789,A
621250.000000,ResponseTime,3.564245,123456789,B
621250.000000,ResponseTime,4.300998,123456789,P
621250.000000,ResponseTime,15.242025,123456789,System
621250.000000,Population,8.841292,123456789,A
621250.000000,Population,4.271943,123456789,B
621250.000000,Population,5.154907,123456789,P
621250.000000,Population,18.268148,123456789,System
621250.000000,Throughput,3.595620,123456789,A
621250.000000,Throughput,1.198545,123456789,B
621250.000000,Throughput,1.198526,123456789,P
621250.000000,Throughput,1.198526,123456789,System
621250.000000,Utilization,0.898172,123456789,A
621250.000000,Utilization,0.879038,123456789,B
621250.000000,Utilization,0.837812,123456789,P
621250.000000,Utilization,0.997975,123456789,System
621250.000000,WaitTime,2.209109,123456789,A
621250.000000,WaitTime,2.764876,123456789,B
621250.000000,WaitTime,3.601969,123456789,P
621500.000000,ResponseTime,2.458726,123456789,A
621500.000000,ResponseTime,3.564110,123456789,B
621500.000000,ResponseTime,4.300180,123456789,P
621500.000000,ResponseTime,15.240434,123456789,System
621500.000000,Population,8.840801,123456789,A
621500.000000,Population,4.271759,123456789,B
621500.000000,Population,5.153907,123456789,P
621500.000000,Population,18.266461,123456789,System
621500.000000,Throughput,3.595617,123456789,A
621500.000000,Throughput,1.198549,123456789,B
621500.000000,Throughput,1.198529,123456789,P
621500.000000,Throughput,1.198529,123456789,System
621500.000000,Utilization,0.898170,123456789,A
621500.000000,Utilization,0.879036,123456789,B
621500.000000,Utilization,0.837787,123456789,P
621500.000000,Utilization,0.997972,123456789,System
621500.000000,WaitTime,2.208932,123456789,A
621500.000000,WaitTime,2.764733,123456789,B
621500.000000,WaitTime,3.601171,123456789,P
621750.000000,ResponseTime,2.458939,123456789,A
621750.000000,ResponseTime,3.564017,123456789,B
621750.000000,ResponseTime,4.300061,123456789,P
621750.000000,ResponseTime,15.240955,123456789,System
621750.000000,Population,8.841475,123456789,A
621750.000000,Population,4.271694,123456789,B
621750.000000,Population,5.153899,123456789,P
621750.000000,Population,18.267076,123456789,System
621750.000000,Throughput,3.595643,123456789,A
621750.000000,Throughput,1.198551,123456789,B
621750.000000,Throughput,1.198536,123456789,P
621750.000000,Throughput,1.198533,123456789,System
621750.000000,Utilization,0.898187,123456789,A
621750.000000,Utilization,0.879044,123456789,B
621750.000000,Utilization,0.837802,123456789,P
621750.000000,Utilization,0.997973,123456789,System
621750.000000,WaitTime,2.209140,123456789,A
621750.000000,WaitTime,2.764652,123456789,B
621750.000000,WaitTime,3.601052,123456789,P
622000.000000,ResponseTime,2.459970,123456789,A
622000.000000,ResponseTime,3.564396,123456789,B
622000.000000,ResponseTime,4.300654,123456789,P
622000.000000,ResponseTime,15.244902,123456789,System
622000.000000,Population,8.845636,123456789,A
622000.000000,Population,4.272319,123456789,B
