Time,Metric,Value,Batch,Component
322579.993482,wait,1.153034,235,A
322579.993482,util,0.793686,235,A
322579.993482,pop,4.408988,235,A
322579.993482,thr,3.143482,235,A
323935.584196,rt,3.837930,78,B
323935.584196,wait,3.046575,78,B
323935.584196,util,0.758277,78,B
323935.584196,pop,3.895593,78,B
323935.584196,thr,1.022460,78,B
323936.221043,rt,0.879557,236,A
323936.221043,wait,0.628477,236,A
323936.221043,util,0.758229,236,A
323936.221043,pop,2.656255,236,A
323936.221043,thr,3.020142,236,A
323938.171337,rt,2.308416,78,P
323938.171337,wait,1.621261,78,P
323938.171337,util,0.756360,78,P
323938.171337,pop,2.360150,78,P
323938.171337,thr,1.022128,78,P
323938.947777,rt,9.389542,78,System
323938.947777,pop,9.563057,78,System
323938.947777,util,0.988021,78,System
323938.947777,thr,1.021979,78,System
325230.430179,rt,1.120162,237,A
325230.430179,wait,0.867809,237,A
325230.430179,util,0.798941,237,A
325230.430179,pop,3.545566,237,A
325230.430179,thr,3.164867,237,A
326567.392954,rt,0.939398,238,A
326567.392954,wait,0.693481,238,A
326567.392954,util,0.753187,238,A
326567.392954,pop,2.877472,238,A
326567.392954,thr,3.063660,238,A
328009.472727,rt,3.589047,79,B
328009.472727,wait,2.797920,79,B
328009.472727,util,0.692411,79,B
328009.472727,pop,3.618020,79,B
328009.472727,thr,1.005428,79,B
328009.800631,rt,0.765293,239,A
328009.800631,wait,0.521416,239,A
328009.800631,util,0.692546,239,A
328009.800631,pop,2.173595,239,A
328009.800631,thr,2.839696,239,A
328011.139666,rt,2.401318,79,P
328011.139666,wait,1.707917,79,P
328011.139666,util,0.934961,79,P
328011.139666,pop,2.413670,79,P
328011.139666,thr,1.005655,79,P
328011.567830,rt,8.817416,79,System
328011.567830,pop,8.875397,79,System
328011.567830,util,0.981348,79,System
328011.567830,thr,1.005741,79,System
329359.468124,rt,0.985184,240,A
329359.468124,wait,0.731489,240,A
329359.468124,util,0.769315,240,A
329359.468124,pop,2.987591,240,A
329359.468124,thr,3.034822,240,A
330729.030105,rt,0.834230,241,A
330729.030105,wait,0.590179,241,A
330729.030105,util,0.730462,241,A
330729.030105,pop,2.497094,241,A
330729.030105,thr,2.990737,241,A
332067.426542,rt,3.789845,80,B
332067.426542,wait,2.993036,80,B
332067.426542,util,0.771654,80,B
332067.426542,pop,3.814339,80,B
332067.426542,thr,1.009376,80,B
332068.507522,rt,2.603295,80,P
332068.507522,wait,1.894003,80,P
332068.507522,util,0.771313,80,P
332068.507522,pop,2.627794,80,P
332068.507522,thr,1.009521,80,P
332068.647328,rt,1.058595,242,A
332068.647328,wait,0.806122,242,A
332068.647328,util,0.771232,242,A
332068.647328,pop,3.234311,242,A
332068.647328,thr,3.057590,242,A
332068.647328,rt,9.268351,80,System
332068.647328,pop,9.343341,80,System
332068.647328,util,0.986773,80,System
332068.647328,thr,1.009593,80,System
333400.549989,rt,0.919977,243,A
333400.549989,wait,0.674878,243,A
333400.549989,util,0.753719,243,A
333400.549989,pop,2.829172,243,A
333400.549989,thr,3.075300,243,A
334804.641232,rt,1.130275,244,A
334804.641232,wait,0.873736,244,A
334804.641232,util,0.748308,244,A
334804.641232,pop,3.297160,244,A
334804.641232,thr,2.917189,244,A
336177.273264,rt,1.260041,245,A
336177.273264,wait,1.007502,245,A
336177.273264,util,0.753681,245,A
336177.273264,pop,3.760180,245,A
336177.273264,thr,2.984048,245,A
336180.246454,rt,3.864014,81,B
336180.246454,wait,3.063675,81,B
336180.246454,util,0.603672,81,B
336180.246454,pop,3.855664,81,B
336180.246454,thr,0.995910,81,B
336182.856721,rt,2.625922,81,P
336182.856721,wait,1.922616,81,P
336182.856721,util,0.602478,81,P
336182.856721,pop,2.614356,81,P
336182.856721,thr,0.995540,81,P
336182.903391,rt,9.801001,81,System
336182.903391,pop,9.770530,81,System
336182.903391,util,0.985700,81,System
336182.903391,thr,0.995563,81,System
337622.910764,rt,0.832138,246,A
337622.910764,wait,0.581264,246,A
337622.910764,util,0.710995,246,A
337622.910764,pop,2.359073,246,A
337622.910764,thr,2.833352,246,A
338992.634445,rt,1.022230,247,A
338992.634445,wait,0.770960,247,A
338992.634445,util,0.750833,247,A
338992.634445,pop,3.054536,247,A
338992.634445,thr,2.990384,247,A
340438.018773,rt,0.830851,248,A
340438.018773,wait,0.577509,248,A
340438.018773,util,0.717741,248,A
340438.018773,pop,2.354186,248,A
340438.018773,thr,2.833848,248,A
340439.018791,rt,4.170186,82,B
340439.018791,wait,3.356898,82,B
340439.018791,util,0.172973,82,B
340439.018791,pop,4.007526,82,B
340439.018791,thr,0.961780,82,B
340440.197725,rt,1.790040,82,P
340440.197725,wait,1.107206,82,P
340440.197725,util,0.533577,82,P
340440.197725,pop,1.721259,82,P
340440.197725,thr,0.962103,82,P
340440.216923,rt,8.644182,82,System
340440.216923,pop,8.310953,82,System
340440.216923,util,0.979675,82,System
340440.216923,thr,0.962109,82,System
341751.981144,rt,0.960027,249,A
341751.981144,wait,0.713296,249,A
341751.981144,util,0.770212,249,A
341751.981144,pop,2.998383,249,A
341751.981144,thr,3.117289,249,A
343106.940201,rt,0.888070,250,A
343106.940201,wait,0.639094,250,A
343106.940201,util,0.751591,250,A
343106.940201,pop,2.678552,250,A
343106.940201,thr,3.022970,250,A
344427.360106,rt,1.062220,251,A
344427.360106,wait,0.811754,251,A
344427.360106,util,0.776558,251,A
344427.360106,pop,3.294370,251,A
344427.360106,thr,3.102044,251,A
344427.838294,rt,4.052616,83,B
344427.838294,wait,3.249898,83,B
344427.838294,util,0.000000,83,B
344427.838294,pop,4.155940,83,B
344427.838294,thr,1.026870,83,B
344429.335037,rt,2.244456,83,P
344429.335037,wait,1.555278,83,P
344429.335037,util,0.292614,83,P
344429.335037,pop,2.304500,83,P
344429.335037,thr,1.026788,83,P
344429.648064,rt,9.207802,83,System
344429.648064,pop,9.448288,83,System
344429.648064,util,0.988849,83,System
344429.648064,thr,1.026713,83,System
345791.545933,rt,0.895891,252,A
345791.545933,wait,0.646963,252,A
345791.545933,util,0.747843,252,A
345791.545933,pop,2.693662,252,A
345791.545933,thr,3.002523,252,A
347095.368018,rt,1.001222,253,A
347095.368018,wait,0.749004,253,A
347095.368018,util,0.795203,253,A
347095.368018,pop,3.186407,253,A
347095.368018,thr,3.141533,253,A
348420.997036,rt,4.960775,84,B
348420.997036,wait,4.141325,84,B
348420.997036,util,0.762419,84,B
348420.997036,pop,5.087266,84,B
348420.997036,thr,1.025754,84,B
348422.287377,rt,1.116947,254,A
348422.287377,wait,0.868960,254,A
348422.287377,util,0.762664,254,A
348422.287377,pop,3.403562,254,A
348422.287377,thr,3.086849,254,A
348423.945164,rt,2.454501,84,P
348423.945164,wait,1.769082,84,P
348423.945164,util,0.919788,84,P
348423.945164,pop,2.516952,84,P
348423.945164,thr,1.025382,84,P
348424.006973,rt,10.427654,84,System
348424.006973,pop,10.695962,84,System
348424.006973,util,0.989970,84,System
348424.006973,thr,1.025446,84,System
349771.090996,rt,1.042478,255,A
349771.090996,wait,0.790082,255,A
349771.090996,util,0.765915,255,A
349771.090996,pop,3.163740,255,A
349771.090996,thr,3.036765,255,A
351131.085272,rt,1.010036,256,A
351131.085272,wait,0.757872,256,A
351131.085272,util,0.759487,256,A
351131.085272,pop,3.042108,256,A
351131.085272,thr,3.011777,256,A
352486.053687,rt,3.931252,85,B
352486.053687,wait,3.133043,85,B
352486.053687,util,0.747987,85,B
352486.053687,pop,3.959991,85,B
352486.053687,thr,1.007612,85,B
352490.112150,rt,0.886329,257,A
352490.112150,wait,0.638106,257,A
352490.112150,util,0.748704,257,A
352490.112150,pop,2.676487,257,A
352490.112150,thr,3.013921,257,A
352491.506162,rt,2.458266,85,P
352491.506162,wait,1.739358,85,P
352491.506162,util,0.883941,85,P
352491.506162,pop,2.475003,85,P
352491.506162,thr,1.006992,85,P
352492.112005,rt,9.328845,85,System
352492.112005,pop,9.391367,85,System
352492.112005,util,0.984433,85,System
352492.112005,thr,1.006857,85,System
353869.184591,rt,0.908201,258,A
353869.184591,wait,0.660677,258,A
353869.184591,util,0.735309,258,A
353869.184591,pop,2.699536,258,A
353869.184591,thr,2.970112,258,A
355295.585133,rt,0.922101,259,A
355295.585133,wait,0.664178,259,A
355295.585133,util,0.738671,259,A
355295.585133,pop,2.636555,259,A
355295.585133,thr,2.871564,259,A
356647.987255,rt,4.156705,86,B
356647.987255,wait,3.341023,86,B
356647.987255,util,0.761195,86,B
356647.987255,pop,4.090770,86,B
356647.987255,thr,0.984158,86,B
356651.098453,rt,0.892149,260,A
356651.098453,wait,0.640115,260,A
356651.098453,util,0.761482,260,A
356651.098453,pop,2.695741,260,A
356651.098453,thr,3.021733,260,A
356655.355152,rt,2.222064,86,P
356655.355152,wait,1.525845,86,P
356655.355152,util,0.703834,86,P
356655.355152,pop,2.195300,86,P
356655.355152,thr,0.983705,86,P
356657.448931,rt,9.106530,86,System
356657.448931,pop,8.966639,86,System
356657.448931,util,0.982779,86,System
356657.448931,thr,0.983354,86,System
358101.317354,rt,0.936866,261,A
358101.317354,wait,0.683943,261,A
358101.317354,util,0.714266,261,A
358101.317354,pop,2.645994,261,A
358101.317354,thr,2.824401,261,A
359385.294771,rt,1.096548,262,A
359385.294771,wait,0.846443,262,A
359385.294771,util,0.797688,262,A
359385.294771,pop,3.497916,262,A
359385.294771,thr,3.190087,262,A
360770.317963,rt,1.028997,263,A
360770.317963,wait,0.776096,263,A
360770.317963,util,0.748775,263,A
360770.317963,pop,3.047378,263,A
360770.317963,thr,2.957351,263,A
360772.757362,rt,3.855587,87,B
360772.757362,wait,3.049693,87,B
360772.757362,util,0.479035,87,B
360772.757362,pop,3.835412,87,B
360772.757362,thr,0.993025,87,B
360772.913404,rt,2.407627,87,P
360772.913404,wait,1.709940,87,P
360772.913404,util,0.478962,87,P
360772.913404,pop,2.384995,87,P
360772.913404,thr,0.994764,87,P
360773.299857,rt,9.322447,87,System
360773.299857,pop,9.267586,87,System
360773.299857,util,0.987440,87,System
360773.299857,thr,0.995177,87,System
362072.087765,rt,0.972571,264,A
362072.087765,wait,0.726542,264,A
362072.087765,util,0.774322,264,A
362072.087765,pop,3.064179,264,A
362072.087765,thr,3.146486,264,A
363424.623326,rt,0.997306,265,A
363424.623326,wait,0.745634,265,A
363424.623326,util,0.760474,265,A
363424.623326,pop,3.009401,265,A
363424.623326,thr,3.028386,265,A
364752.758679,rt,4.401459,88,B
364752.758679,wait,3.608672,88,B
364752.758679,util,0.747607,88,B
364752.758679,pop,4.519966,88,B
364752.758679,thr,1.029145,88,B
364753.646192,rt,0.923263,266,A
364753.646192,wait,0.680780,266,A
364753.646192,util,0.747301,266,A
364753.646192,pop,2.845441,266,A
364753.646192,thr,3.081964,266,A
364755.061494,rt,2.159335,88,P
364755.061494,wait,1.468535,88,P
364755.061494,util,0.161924,88,P
364755.061494,pop,2.221232,88,P
364755.061494,thr,1.028591,88,P
364755.093661,rt,9.452299,88,System
364755.093661,pop,9.712074,88,System
364755.093661,util,0.989005,88,System
364755.093661,thr,1.028682,88,System
366143.836120,rt,0.931589,267,A
366143.836120,wait,0.684094,267,A
366143.836120,util,0.729665,267,A
366143.836120,pop,2.746056,267,A
366143.836120,thr,2.946360,267,A
367510.276677,rt,0.990128,268,A
367510.276677,wait,0.738374,268,A
367510.276677,util,0.754897,268,A
367510.276677,pop,2.972240,268,A
367510.276677,thr,2.997569,268,A
368889.631093,rt,4.068089,89,B
368889.631093,wait,3.262878,89,B
368889.631093,util,0.731994,89,B
368889.631093,pop,4.028907,89,B
368889.631093,thr,0.990120,89,B
368892.218265,rt,0.828747,269,A
368892.218265,wait,0.581955,269,A
368892.218265,util,0.732592,269,A
368892.218265,pop,2.466557,269,A
368892.218265,thr,2.963946,269,A
368895.139721,rt,2.232520,89,P
368895.139721,wait,1.536967,89,P
368895.139721,util,0.966431,89,P
368895.139721,pop,2.207971,89,P
368895.139721,thr,0.989353,89,P
368896.801908,rt,9.052643,89,System
368896.801908,pop,8.974971,89,System
368896.801908,util,0.983647,89,System
368896.801908,thr,0.988964,89,System
370251.462255,rt,1.257790,270,A
370251.462255,wait,1.005973,270,A
370251.462255,util,0.756816,270,A
370251.462255,pop,3.772825,270,A
370251.462255,thr,3.013440,270,A
371693.199226,rt,0.879088,271,A
371693.199226,wait,0.627180,271,A
371693.199226,util,0.716289,271,A
371693.199226,pop,2.499815,271,A
371693.199226,thr,2.841018,271,A
373086.049672,rt,3.202740,90,B
373086.049672,wait,2.424781,90,B
373086.049672,util,0.729742,90,B
373086.049672,pop,3.123824,90,B
373086.049672,thr,0.976070,90,B
373088.373259,rt,0.847825,272,A
373088.373259,wait,0.599024,272,A
373088.373259,util,0.729793,272,A
373088.373259,pop,2.486660,272,A
373088.373259,thr,2.935834,272,A
373090.963770,rt,2.255920,90,P
373090.963770,wait,1.547999,90,P
373090.963770,util,0.244640,90,P
373090.963770,pop,2.206818,90,P
373090.963770,thr,0.976209,90,P
373090.973387,rt,8.442397,90,System
373090.973387,pop,8.226326,90,System
373090.973387,util,0.982282,90,System
373090.973387,thr,0.976593,90,System
374496.311089,rt,0.779997,273,A
374496.311089,wait,0.538521,273,A
374496.311089,util,0.703225,273,A
374496.311089,pop,2.273112,273,A
374496.311089,thr,2.909219,273,A
375867.693634,rt,0.965022,274,A
375867.693634,wait,0.713205,274,A
375867.693634,util,0.752177,274,A
375867.693634,pop,2.883489,274,A
375867.693634,thr,2.986767,274,A
377269.275795,rt,3.179821,91,B
377269.275795,wait,2.376399,91,B
377269.275795,util,0.717264,91,B
377269.275795,pop,3.113724,91,B
377269.275795,thr,0.979149,91,B
377272.127685,rt,0.821181,275,A
377272.127685,wait,0.575245,275,A
377272.127685,util,0.717935,275,A
377272.127685,pop,2.400080,275,A
377272.127685,thr,2.916477,275,A
377274.768262,rt,2.247254,91,P
377274.768262,wait,1.545097,91,P
377274.768262,util,0.981476,91,P
377274.768262,pop,2.195986,91,P
377274.768262,thr,0.979013,91,P
377275.137452,rt,7.992747,91,System
377275.137452,pop,7.831492,91,System
377275.137452,util,0.978907,91,System
377275.137452,thr,0.978929,91,System
378639.613837,rt,0.972232,276,A
378639.613837,wait,0.716088,276,A
378639.613837,util,0.767082,276,A
378639.613837,pop,2.906448,276,A
378639.613837,thr,2.995277,276,A
380034.357325,rt,1.048831,277,A
380034.357325,wait,0.800517,277,A
380034.357325,util,0.731008,277,A
380034.357325,pop,3.111383,277,A
380034.357325,thr,2.936741,277,A
381380.216210,rt,4.333290,92,B
381380.216210,wait,3.530662,92,B
381380.216210,util,0.749250,92,B
381380.216210,pop,4.325911,92,B
381380.216210,thr,0.996366,92,B
381382.481890,rt,0.949205,278,A
381382.481890,wait,0.701679,278,A
381382.481890,util,0.749603,278,A
381382.481890,pop,2.848625,278,A
381382.481890,thr,3.038295,278,A
381388.474747,rt,2.307577,92,P
381388.474747,wait,1.600423,92,P
381388.474747,util,0.895552,92,P
381388.474747,pop,2.305227,92,P
381388.474747,thr,0.995696,92,P
381388.773243,rt,9.607785,92,System
381388.773243,pop,9.589383,92,System
381388.773243,util,0.983388,92,System
381388.773243,thr,0.995713,92,System
382720.418897,rt,1.031046,279,A
382720.418897,wait,0.779157,279,A
382720.418897,util,0.770375,279,A
382720.418897,pop,3.153942,279,A
382720.418897,thr,3.061430,279,A
384094.387388,rt,0.920400,280,A
384094.387388,wait,0.672731,280,A
384094.387388,util,0.737804,280,A
384094.387388,pop,2.739986,280,A
384094.387388,thr,2.981146,280,A
385492.357586,rt,4.023514,93,B
385492.357586,wait,3.238683,93,B
385492.357586,util,0.726169,93,B
385492.357586,pop,3.999349,93,B
385492.357586,thr,0.996075,93,B
385494.938409,rt,0.979054,281,A
385494.938409,wait,0.730814,281,A
385494.938409,util,0.726730,281,A
385494.938409,pop,2.867155,281,A
385494.938409,thr,2.924563,281,A
385495.886647,rt,2.441342,93,P
385495.886647,wait,1.733227,93,P
385495.886647,util,0.776155,93,P
385495.886647,pop,2.425023,93,P
385495.886647,thr,0.997222,93,P
385496.235700,rt,9.399925,93,System
385496.235700,pop,9.336941,93,System
385496.235700,util,0.979297,93,System
385496.235700,thr,0.997209,93,System
386885.041474,rt,0.901503,282,A
386885.041474,wait,0.650460,282,A
386885.041474,util,0.738631,282,A
386885.041474,pop,2.651854,282,A
386885.041474,thr,2.946544,282,A
388277.211064,rt,0.804849,283,A
388277.211064,wait,0.558028,283,A
388277.211064,util,0.726377,283,A
388277.211064,pop,2.368904,283,A
388277.211064,thr,2.942170,283,A
389665.766261,rt,3.239117,94,B
389665.766261,wait,2.457826,94,B
389665.766261,util,0.739424,94,B
389665.766261,pop,3.179207,94,B
389665.766261,thr,0.981452,94,B
389666.454205,rt,0.843062,284,A
389666.454205,wait,0.592500,284,A
389666.454205,util,0.739561,284,A
389666.454205,pop,2.486880,284,A
389666.454205,thr,2.948368,284,A
389667.087905,rt,1.925965,94,P
389667.087905,wait,1.238729,94,P
389667.087905,util,0.993776,94,P
389667.087905,pop,1.890711,94,P
389667.087905,thr,0.981971,94,P
389668.280153,rt,7.715016,94,System
389668.280153,pop,7.573695,94,System
389668.280153,util,0.981477,94,System
389668.280153,thr,0.981773,94,System
391049.052708,rt,0.997504,285,A
391049.052708,wait,0.745807,285,A
391049.052708,util,0.746220,285,A
391049.052708,pop,2.968421,285,A
391049.052708,thr,2.962538,285,A
392493.301029,rt,0.795250,286,A
392493.301029,wait,0.553974,286,A
392493.301029,util,0.683180,286,A
392493.301029,pop,2.242290,286,A
392493.301029,thr,2.836077,286,A
393877.699488,rt,0.888226,287,A
393877.699488,wait,0.641843,287,A
393877.699488,util,0.728158,287,A
393877.699488,pop,2.625383,287,A
393877.699488,thr,2.958686,287,A
393878.872569,rt,3.324146,95,B
393878.872569,wait,2.547863,95,B
393878.872569,util,0.760704,95,B
393878.872569,pop,3.239441,95,B
393878.872569,thr,0.972204,95,B
393879.718978,rt,2.313507,95,P
393879.718978,wait,1.604294,95,P
393879.718978,util,0.697108,95,P
393879.718978,pop,2.249434,95,P
393879.718978,thr,0.972314,95,P
393879.733179,rt,8.316531,95,System
393879.733179,pop,8.096101,95,System
393879.733179,util,0.978017,95,System
393879.733179,thr,0.972586,95,System
395230.277174,rt,1.045048,288,A
395230.277174,wait,0.792854,288,A
395230.277174,util,0.763906,288,A
395230.277174,pop,3.164935,288,A
395230.277174,thr,3.028292,288,A
396575.786112,rt,1.044278,289,A
396575.786112,wait,0.786951,289,A
396575.786112,util,0.783354,289,A
396575.786112,pop,3.179289,289,A
396575.786112,thr,3.044201,289,A
397922.139099,rt,1.143784,290,A
397922.139099,wait,0.886540,290,A
397922.139099,util,0.782068,290,A
397922.139099,pop,3.478624,290,A
397922.139099,thr,3.042293,290,A
397924.545613,rt,3.957552,96,B
397924.545613,wait,3.143253,96,B
397924.545613,util,0.491194,96,B
397924.545613,pop,4.007659,96,B
397924.545613,thr,1.012440,96,B
397925.258218,rt,2.424265,96,P
397925.258218,wait,1.730305,96,P
397925.258218,util,0.452936,96,P
397925.258218,pop,2.454277,96,P
397925.258218,thr,1.012473,96,P
397925.892408,rt,9.615938,96,System
397925.892408,pop,9.734796,96,System
397925.892408,util,0.988195,96,System
397925.892408,thr,1.012318,96,System
399313.859416,rt,0.904781,291,A
399313.859416,wait,0.655165,291,A
399313.859416,util,0.735169,291,A
399313.859416,pop,2.664305,291,A
399313.859416,thr,2.943120,291,A
400640.306457,rt,0.938751,292,A
400640.306457,wait,0.689906,292,A
400640.306457,util,0.767913,292,A
400640.306457,pop,2.897286,292,A
400640.306457,thr,3.087948,292,A
402019.544978,rt,3.738255,97,B
402019.544978,wait,2.939555,97,B
402019.544978,util,0.743613,97,B
402019.544978,pop,3.728879,97,B
402019.544978,thr,1.000244,97,B
402020.919802,rt,0.918608,293,A
402020.919802,wait,0.668204,293,A
402020.919802,util,0.743887,293,A
402020.919802,pop,2.731981,293,A
402020.919802,thr,2.966797,293,A
402023.771582,rt,2.376143,97,P
402023.771582,wait,1.675267,97,P
402023.771582,util,0.989269,97,P
402023.771582,pop,2.376042,97,P
402023.771582,thr,0.999387,97,P
402024.611826,rt,8.878702,97,System
402024.611826,pop,8.863973,97,System
402024.611826,util,0.985031,97,System
402024.611826,thr,0.999337,97,System
403402.959287,rt,1.354784,294,A
403402.959287,wait,1.092457,294,A
403402.959287,util,0.776234,294,A
403402.959287,pop,4.007921,294,A
403402.959287,thr,2.963736,294,A
404790.830476,rt,1.082663,295,A
404790.830476,wait,0.832609,295,A
404790.830476,util,0.737957,295,A
404790.830476,pop,3.195221,295,A
404790.830476,thr,2.951283,295,A
406199.491720,rt,3.340576,98,B
406199.491720,wait,2.545663,98,B
406199.491720,util,0.732233,98,B
406199.491720,pop,3.274977,98,B
406199.491720,thr,0.979917,98,B
406200.093929,rt,0.924700,296,A
406200.093929,wait,0.672872,296,A
406200.093929,util,0.732262,296,A
406200.093929,pop,2.688907,296,A
406200.093929,thr,2.906483,296,A
406204.614435,rt,2.228264,98,P
406204.614435,wait,1.535642,98,P
406204.614435,util,0.751684,98,P
406204.614435,pop,2.185387,98,P
406204.614435,thr,0.979707,98,P
406204.886162,rt,8.925862,98,System
406204.886162,pop,8.756555,98,System
406204.886162,util,0.979704,98,System
406204.886162,thr,0.979840,98,System
407620.278421,rt,0.759113,297,A
407620.278421,wait,0.516137,297,A
407620.278421,util,0.700507,297,A
407620.278421,pop,2.188071,297,A
407620.278421,thr,2.884132,297,A
408981.034964,rt,0.923578,298,A
408981.034964,wait,0.675333,298,A
408981.034964,util,0.749031,298,A
408981.034964,pop,2.798926,298,A
408981.034964,thr,3.010090,298,A
410331.246519,rt,1.180308,299,A
410331.246519,wait,0.929555,299,A
410331.246519,util,0.758525,299,A
410331.246519,pop,3.560401,299,A
410331.246519,thr,3.033599,299,A
410340.310577,rt,3.947580,99,B
410340.310577,wait,3.150047,99,B
410340.310577,util,0.513672,99,B
410340.310577,pop,4.073190,99,B
410340.310577,thr,0.989176,99,B
410345.122960,rt,2.061838,99,P
410345.122960,wait,1.361914,99,P
410345.122960,util,0.457311,99,P
410345.122960,pop,2.041358,99,P
410345.122960,thr,0.989250,99,P
410345.335322,rt,8.868841,99,System
410345.335322,pop,8.985602,99,System
410345.335322,util,0.979268,99,System
410345.335322,thr,0.989265,99,System
